Country,Name,Date,Lon,Lat,Movement_value,Population density,Unemployment rate,GDP per capita,Aged 65 or older and Aged 17 or younger,Urbanization rate,Poverty rate,"Number of Hopital per 10,000",Vaccination rate,Stringency index,Cases,Cases (no incubation)
Malaysia,Johor,2021/7/12,103.3899178,2.050502415,221613,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.375222633,80.56,876,407
Malaysia,Johor,2021/7/13,103.3899178,2.050502415,213555,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.388813965,80.56,793,406
Malaysia,Johor,2021/7/14,103.3899178,2.050502415,224260,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.40300435,80.56,644,396
Malaysia,Johor,2021/7/15,103.3899178,2.050502415,228828,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.417805161,80.56,791,599
Malaysia,Johor,2021/7/16,103.3899178,2.050502415,215693,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.430720227,80.56,722,609
Malaysia,Johor,2021/7/17,103.3899178,2.050502415,197598,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.442983498,80.56,804,625
Malaysia,Johor,2021/7/18,103.3899178,2.050502415,176927,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.454002592,80.56,950,808
Malaysia,Johor,2021/7/19,103.3899178,2.050502415,229364,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.467697829,80.56,1449,876
Malaysia,Johor,2021/7/20,103.3899178,2.050502415,167917,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.477334424,85.19,907,793
Malaysia,Johor,2021/7/21,103.3899178,2.050502415,228078,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.491531576,85.19,767,644
Malaysia,Johor,2021/7/22,103.3899178,2.050502415,235058,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.507601712,85.19,1054,791
Malaysia,Johor,2021/7/23,103.3899178,2.050502415,215661,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.522405674,85.19,1104,722
Malaysia,Johor,2021/7/24,103.3899178,2.050502415,195386,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.535799699,85.19,1144,804
Malaysia,Johor,2021/7/25,103.3899178,2.050502415,173025,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.548697741,85.19,1045,950
Malaysia,Johor,2021/7/26,103.3899178,2.050502415,232835,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.565329887,85.19,1222,1449
Malaysia,Johor,2021/7/27,103.3899178,2.050502415,230201,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.583013414,85.19,1275,907
Malaysia,Johor,2021/7/28,103.3899178,2.050502415,230793,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.60101221,85.19,1162,767
Malaysia,Johor,2021/7/29,103.3899178,2.050502415,230104,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.61898218,85.19,1300,1054
Malaysia,Johor,2021/7/30,103.3899178,2.050502415,216487,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.635541441,85.19,1275,1104
Malaysia,Johor,2021/7/31,103.3899178,2.050502415,199542,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.652352324,85.19,1182,1144
Malaysia,Johor,2021/8/1,103.3899178,2.050502415,172097,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.667678129,85.19,1308,1045
Malaysia,Johor,2021/8/2,103.3899178,2.050502415,236543,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.682790563,85.19,1232,1222
Malaysia,Johor,2021/8/3,103.3899178,2.050502415,236628,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.698393913,85.19,1344,1275
Malaysia,Johor,2021/8/4,103.3899178,2.050502415,238699,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.714347569,81.94,1693,1162
Malaysia,Johor,2021/8/5,103.3899178,2.050502415,236487,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.731000076,81.94,1706,1300
Malaysia,Johor,2021/8/6,103.3899178,2.050502415,220302,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.745562921,81.94,1485,1275
Malaysia,Johor,2021/8/7,103.3899178,2.050502415,201859,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.759537246,81.94,1425,1182
Malaysia,Johor,2021/8/8,103.3899178,2.050502415,176052,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.772266222,81.94,1508,1308
Malaysia,Johor,2021/8/9,103.3899178,2.050502415,236676,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.787349551,81.94,1510,1232
Malaysia,Johor,2021/8/10,103.3899178,2.050502415,198356,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.799053871,81.94,1309,1344
Malaysia,Johor,2021/8/11,103.3899178,2.050502415,237187,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.815114213,81.94,1477,1693
Malaysia,Johor,2021/8/12,103.3899178,2.050502415,235858,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.832186698,81.94,1526,1706
Malaysia,Johor,2021/8/13,103.3899178,2.050502415,216949,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.847551094,81.94,1323,1485
Malaysia,Johor,2021/8/14,103.3899178,2.050502415,196189,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.862111775,81.94,1558,1425
Malaysia,Johor,2021/8/15,103.3899178,2.050502415,170448,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.875719884,79.17,1391,1508
Malaysia,Johor,2021/8/16,103.3899178,2.050502415,237805,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.891988562,77.31,1367,1510
Malaysia,Johor,2021/8/17,103.3899178,2.050502415,231619,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.908968851,77.31,1743,1309
Malaysia,Johor,2021/8/18,103.3899178,2.050502415,233346,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.926652439,77.31,1832,1477
Malaysia,Johor,2021/8/19,103.3899178,2.050502415,231892,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.94362417,77.31,2785,1526
Malaysia,Johor,2021/8/20,103.3899178,2.050502415,213752,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.959534911,67.59,1809,1323
Malaysia,Johor,2021/8/21,103.3899178,2.050502415,201127,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.975028918,67.59,1896,1558
Malaysia,Johor,2021/8/22,103.3899178,2.050502415,173253,197,3.5,8920.54,30.6,77.4,5.9,1.1,0.989417876,67.59,1852,1391
Malaysia,Johor,2021/8/23,103.3899178,2.050502415,237377,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.00237042,67.59,2265,1367
Malaysia,Johor,2021/8/24,103.3899178,2.050502415,229831,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.016179294,67.59,2159,1743
Malaysia,Johor,2021/8/25,103.3899178,2.050502415,238054,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.030146606,67.59,1993,1832
Malaysia,Johor,2021/8/26,103.3899178,2.050502415,242522,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.043738895,67.59,2145,2785
Malaysia,Johor,2021/8/27,103.3899178,2.050502415,225833,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.055412906,67.59,2331,1809
Malaysia,Johor,2021/8/28,103.3899178,2.050502415,206053,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.066970436,67.59,2077,1896
Malaysia,Johor,2021/8/29,103.3899178,2.050502415,173534,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.077259258,67.59,2165,1852
Malaysia,Johor,2021/8/30,103.3899178,2.050502415,234615,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.089380714,67.59,2101,2265
Malaysia,Johor,2021/8/31,103.3899178,2.050502415,161154,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.09826754,67.59,2174,2159
Malaysia,Johor,2021/9/1,103.3899178,2.050502415,243991,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.11159143,67.59,1867,1993
Malaysia,Johor,2021/9/2,103.3899178,2.050502415,239663,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.124099217,67.59,2032,2145
Malaysia,Johor,2021/9/3,103.3899178,2.050502415,231417,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.135205224,67.59,2297,2331
Malaysia,Johor,2021/9/4,103.3899178,2.050502415,212132,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.145597148,67.59,2282,2077
Malaysia,Johor,2021/9/5,103.3899178,2.050502415,183351,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.155388535,67.59,2110,2165
Malaysia,Johor,2021/9/6,103.3899178,2.050502415,252939,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.165999887,67.59,2030,2101
Malaysia,Johor,2021/9/7,103.3899178,2.050502415,251957,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.176878834,67.59,1974,2174
Malaysia,Johor,2021/9/8,103.3899178,2.050502415,254676,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.187761119,67.59,1860,1867
Malaysia,Johor,2021/9/9,103.3899178,2.050502415,253667,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.198682858,64.81,2206,2032
Malaysia,Johor,2021/9/10,103.3899178,2.050502415,237644,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.208504338,64.81,2334,2297
Malaysia,Johor,2021/9/11,103.3899178,2.050502415,219891,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.217352606,64.81,2208,2282
Malaysia,Johor,2021/9/12,103.3899178,2.050502415,189479,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.22512082,64.81,1948,2110
Malaysia,Johor,2021/9/13,103.3899178,2.050502415,223709,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.232900867,64.81,1598,2030
Malaysia,Johor,2021/9/14,103.3899178,2.050502415,261000,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.241178165,64.81,1959,1974
Malaysia,Johor,2021/9/15,103.3899178,2.050502415,259682,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.249644921,64.81,1880,1860
Malaysia,Johor,2021/9/16,103.3899178,2.050502415,187126,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.25646535,64.81,1913,2206
Malaysia,Johor,2021/9/17,103.3899178,2.050502415,240248,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.2646042,64.81,1807,2334
Malaysia,Johor,2021/9/18,103.3899178,2.050502415,223894,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.272490501,64.81,1377,2208
Malaysia,Johor,2021/9/19,103.3899178,2.050502415,186735,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.279874515,64.81,1455,1948
Malaysia,Johor,2021/9/20,103.3899178,2.050502415,264826,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.289536816,64.81,1226,1598
Malaysia,Johor,2021/9/21,103.3899178,2.050502415,265238,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.298062769,64.81,1319,1959
Malaysia,Johor,2021/9/22,103.3899178,2.050502415,264696,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.308615511,64.81,1289,1880
Malaysia,Johor,2021/9/23,103.3899178,2.050502415,266266,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.319367504,64.81,1241,1913
Malaysia,Johor,2021/9/24,103.3899178,2.050502415,256006,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.328400997,64.81,1217,1807
Malaysia,Johor,2021/9/25,103.3899178,2.050502415,239346,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.337003605,64.81,1124,1377
Malaysia,Johor,2021/9/26,103.3899178,2.050502415,203802,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.345766505,59.26,981,1455
Malaysia,Johor,2021/9/27,103.3899178,2.050502415,275521,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.356215402,59.26,781,1226
Malaysia,Johor,2021/9/28,103.3899178,2.050502415,274409,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.366858393,59.26,886,1319
Malaysia,Johor,2021/9/29,103.3899178,2.050502415,275870,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.377854037,59.26,1105,1289
Malaysia,Johor,2021/9/30,103.3899178,2.050502415,270268,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.388477655,59.26,993,1241
Malaysia,Johor,2021/10/1,103.3899178,2.050502415,267101,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.39618043,59.26,864,1217
Malaysia,Johor,2021/10/2,103.3899178,2.050502415,250646,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.403102169,59.26,859,1124
Malaysia,Johor,2021/10/3,103.3899178,2.050502415,217905,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.409851351,59.26,714,981
Malaysia,Johor,2021/10/4,103.3899178,2.050502415,279314,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.417171626,59.26,777,781
Malaysia,Johor,2021/10/5,103.3899178,2.050502415,265330,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.424431806,59.26,665,886
Malaysia,Johor,2021/10/6,103.3899178,2.050502415,289915,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.431221154,59.26,703,1105
Malaysia,Johor,2021/10/7,103.3899178,2.050502415,294098,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.437566177,59.26,804,993
Malaysia,Johor,2021/10/8,103.3899178,2.050502415,280945,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.443275254,59.26,787,864
Malaysia,Johor,2021/10/9,103.3899178,2.050502415,265412,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.447968729,59.26,753,859
Malaysia,Johor,2021/10/10,103.3899178,2.050502415,232426,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.452211206,59.26,732,714
Malaysia,Johor,2021/10/11,103.3899178,2.050502415,299547,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.458284957,59.26,698,777
Malaysia,Johor,2021/10/12,103.3899178,2.050502415,299359,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.465010564,59.26,649,665
Malaysia,Johor,2021/10/13,103.3899178,2.050502415,302411,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.471746244,59.26,610,703
Malaysia,Johor,2021/10/14,103.3899178,2.050502415,303556,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.478445652,59.26,595,804
Malaysia,Johor,2021/10/15,103.3899178,2.050502415,288892,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.48419023,59.26,548,787
Malaysia,Johor,2021/10/16,103.3899178,2.050502415,274031,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.488460359,59.26,503,753
Malaysia,Johor,2021/10/17,103.3899178,2.050502415,239189,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.492868442,59.26,566,732
Malaysia,Johor,2021/10/18,103.3899178,2.050502415,301370,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.499574801,59.26,504,698
Malaysia,Johor,2021/10/19,103.3899178,2.050502415,265922,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.503901965,59.26,488,649
Malaysia,Johor,2021/10/20,103.3899178,2.050502415,299638,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.512214454,59.26,555,610
Malaysia,Johor,2021/10/21,103.3899178,2.050502415,300591,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.519864396,59.26,575,595
Malaysia,Johor,2021/10/22,103.3899178,2.050502415,283457,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.525024224,59.26,458,548
Malaysia,Johor,2021/10/23,103.3899178,2.050502415,272478,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.52877149,59.26,435,503
Malaysia,Johor,2021/10/24,103.3899178,2.050502415,238601,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.532861153,59.26,363,566
Malaysia,Johor,2021/10/25,103.3899178,2.050502415,308084,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.53883211,59.26,408,504
Malaysia,Johor,2021/10/26,103.3899178,2.050502415,305063,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.544701943,59.26,419,488
Malaysia,Johor,2021/10/27,103.3899178,2.050502415,304752,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.550162488,59.26,441,555
Malaysia,Johor,2021/10/28,103.3899178,2.050502415,306255,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.556152138,59.26,429,575
Malaysia,Johor,2021/10/29,103.3899178,2.050502415,289393,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.560659616,59.26,405,458
Malaysia,Johor,2021/10/30,103.3899178,2.050502415,277098,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.563141356,59.26,395,435
Malaysia,Johor,2021/10/31,103.3899178,2.050502415,243384,197,3.5,8920.54,30.6,77.4,5.9,1.1,1.565228423,59.26,381,363
Malaysia,Kedah,2021/6/1,100.6168839,5.945619735,84226,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.097087845,80.56,148,236
Malaysia,Kedah,2021/6/2,100.6168839,5.945619735,89744,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.100393351,80.56,135,283
Malaysia,Kedah,2021/6/3,100.6168839,5.945619735,91005,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.104081017,80.56,309,373
Malaysia,Kedah,2021/6/4,100.6168839,5.945619735,76052,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.106907533,80.56,161,263
Malaysia,Kedah,2021/6/5,100.6168839,5.945619735,77539,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.109182977,80.56,171,263
Malaysia,Kedah,2021/6/6,100.6168839,5.945619735,80267,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.111742082,80.56,301,125
Malaysia,Kedah,2021/6/7,100.6168839,5.945619735,67974,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.1137799,80.56,199,194
Malaysia,Kedah,2021/6/8,100.6168839,5.945619735,97733,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.118568845,64.81,252,148
Malaysia,Kedah,2021/6/9,100.6168839,5.945619735,96648,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.123425052,64.81,228,135
Malaysia,Kedah,2021/6/10,100.6168839,5.945619735,95840,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.128409574,64.81,197,309
Malaysia,Kedah,2021/6/11,100.6168839,5.945619735,80597,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.132323928,64.81,159,161
Malaysia,Kedah,2021/6/12,100.6168839,5.945619735,82863,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.136577374,64.81,204,171
Malaysia,Kedah,2021/6/13,100.6168839,5.945619735,84144,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.140656994,64.81,170,301
Malaysia,Kedah,2021/6/14,100.6168839,5.945619735,100576,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.146959967,64.81,182,199
Malaysia,Kedah,2021/6/15,100.6168839,5.945619735,99744,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.153862334,78.7,142,252
Malaysia,Kedah,2021/6/16,100.6168839,5.945619735,100779,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.160493861,78.7,189,228
Malaysia,Kedah,2021/6/17,100.6168839,5.945619735,100136,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.167587726,78.7,271,197
Malaysia,Kedah,2021/6/18,100.6168839,5.945619735,83828,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.173330419,78.7,186,159
Malaysia,Kedah,2021/6/19,100.6168839,5.945619735,83091,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.178652208,78.7,186,204
Malaysia,Kedah,2021/6/20,100.6168839,5.945619735,71652,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.183186194,78.7,129,170
Malaysia,Kedah,2021/6/21,100.6168839,5.945619735,96211,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.190768411,78.7,194,182
Malaysia,Kedah,2021/6/22,100.6168839,5.945619735,100120,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.198809998,78.7,284,142
Malaysia,Kedah,2021/6/23,100.6168839,5.945619735,100719,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.207014442,78.7,226,189
Malaysia,Kedah,2021/6/24,100.6168839,5.945619735,100828,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.21559879,78.7,250,271
Malaysia,Kedah,2021/6/25,100.6168839,5.945619735,84948,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.222493186,78.7,257,186
Malaysia,Kedah,2021/6/26,100.6168839,5.945619735,85679,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.228627586,78.7,145,186
Malaysia,Kedah,2021/6/27,100.6168839,5.945619735,88412,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.234127123,78.7,332,129
Malaysia,Kedah,2021/6/28,100.6168839,5.945619735,104515,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.240621531,78.7,273,194
Malaysia,Kedah,2021/6/29,100.6168839,5.945619735,104249,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.248173098,78.7,337,284
Malaysia,Kedah,2021/6/30,100.6168839,5.945619735,106216,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.256540058,78.7,198,226
Malaysia,Kedah,2021/7/1,100.6168839,5.945619735,106016,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.264891724,80.56,360,250
Malaysia,Kedah,2021/7/2,100.6168839,5.945619735,89151,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.272335122,80.56,417,257
Malaysia,Kedah,2021/7/3,100.6168839,5.945619735,90266,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.279261928,80.56,364,145
Malaysia,Kedah,2021/7/4,100.6168839,5.945619735,94224,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.285932539,80.56,382,332
Malaysia,Kedah,2021/7/5,100.6168839,5.945619735,106512,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.296068331,80.56,415,273
Malaysia,Kedah,2021/7/6,100.6168839,5.945619735,102815,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.307079176,80.56,497,337
Malaysia,Kedah,2021/7/7,100.6168839,5.945619735,105180,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.319295762,80.56,504,198
Malaysia,Kedah,2021/7/8,100.6168839,5.945619735,108375,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.33136528,80.56,695,360
Malaysia,Kedah,2021/7/9,100.6168839,5.945619735,88247,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.342194083,80.56,458,417
Malaysia,Kedah,2021/7/10,100.6168839,5.945619735,88635,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.352590364,80.56,701,364
Malaysia,Kedah,2021/7/11,100.6168839,5.945619735,92004,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.361801975,80.56,696,382
Malaysia,Kedah,2021/7/12,100.6168839,5.945619735,109617,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.375222633,80.56,705,415
Malaysia,Kedah,2021/7/13,100.6168839,5.945619735,108574,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.388813965,80.56,701,497
Malaysia,Kedah,2021/7/14,100.6168839,5.945619735,109397,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.40300435,80.56,800,504
Malaysia,Kedah,2021/7/15,100.6168839,5.945619735,111138,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.417805161,80.56,701,695
Malaysia,Kedah,2021/7/16,100.6168839,5.945619735,93056,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.430720227,80.56,937,458
Malaysia,Kedah,2021/7/17,100.6168839,5.945619735,94344,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.442983498,80.56,867,701
Malaysia,Kedah,2021/7/18,100.6168839,5.945619735,99807,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.454002592,80.56,1216,696
Malaysia,Kedah,2021/7/19,100.6168839,5.945619735,108111,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.467697829,80.56,1160,705
Malaysia,Kedah,2021/7/20,100.6168839,5.945619735,77462,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.477334424,85.19,1000,701
Malaysia,Kedah,2021/7/21,100.6168839,5.945619735,86400,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.491531576,85.19,1112,800
Malaysia,Kedah,2021/7/22,100.6168839,5.945619735,104675,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.507601712,85.19,1212,701
Malaysia,Kedah,2021/7/23,100.6168839,5.945619735,89142,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.522405674,85.19,1281,937
Malaysia,Kedah,2021/7/24,100.6168839,5.945619735,89749,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.535799699,85.19,1389,867
Malaysia,Kedah,2021/7/25,100.6168839,5.945619735,92813,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.548697741,85.19,1511,1216
Malaysia,Kedah,2021/7/26,100.6168839,5.945619735,107695,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.565329887,85.19,1108,1160
Malaysia,Kedah,2021/7/27,100.6168839,5.945619735,106931,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.583013414,85.19,1036,1000
Malaysia,Kedah,2021/7/28,100.6168839,5.945619735,105049,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.60101221,85.19,1371,1112
Malaysia,Kedah,2021/7/29,100.6168839,5.945619735,104524,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.61898218,85.19,1446,1212
Malaysia,Kedah,2021/7/30,100.6168839,5.945619735,87584,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.635541441,85.19,1371,1281
Malaysia,Kedah,2021/7/31,100.6168839,5.945619735,89545,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.652352324,85.19,1514,1389
Malaysia,Kedah,2021/8/1,100.6168839,5.945619735,93282,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.667678129,85.19,1610,1511
Malaysia,Kedah,2021/8/2,100.6168839,5.945619735,110414,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.682790563,85.19,1328,1108
Malaysia,Kedah,2021/8/3,100.6168839,5.945619735,110603,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.698393913,85.19,1830,1036
Malaysia,Kedah,2021/8/4,100.6168839,5.945619735,110545,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.714347569,81.94,1534,1371
Malaysia,Kedah,2021/8/5,100.6168839,5.945619735,110253,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.731000076,81.94,2143,1446
Malaysia,Kedah,2021/8/6,100.6168839,5.945619735,93049,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.745562921,81.94,1807,1371
Malaysia,Kedah,2021/8/7,100.6168839,5.945619735,94822,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.759537246,81.94,1796,1514
Malaysia,Kedah,2021/8/8,100.6168839,5.945619735,96565,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.772266222,81.94,1596,1610
Malaysia,Kedah,2021/8/9,100.6168839,5.945619735,111590,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.787349551,81.94,1592,1328
Malaysia,Kedah,2021/8/10,100.6168839,5.945619735,87933,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.799053871,81.94,1863,1830
Malaysia,Kedah,2021/8/11,100.6168839,5.945619735,109044,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.815114213,81.94,1852,1534
Malaysia,Kedah,2021/8/12,100.6168839,5.945619735,110191,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.832186698,81.94,2137,2143
Malaysia,Kedah,2021/8/13,100.6168839,5.945619735,89196,230,4.2,5340.82,32.6,67.3,12.7,0.79,0.847551094,81.94,1932,1807
